log_text,label
[DEBUG] Jenkins agent disconnected temporarily during build,0
Non-deterministic test result in TestUserLogin,0
"Response mismatch in /api/auth: expected HTTP 200, got 500",1
Spurious failure in parallel test execution: TestPaymentFlow,0
API contract violation: missing required field 'amount',1
Non-deterministic test result in TestPaymentFlow,0
"[INFO] RESPONSE MISMATCH IN /API/DATA: EXPECTED HTTP 42, GOT FALSE",1
"[ERROR] Socket timeout during delete, will retry",0
"Concurrent access issue detected, marking as flaky",0
"Database connection pool exhausted, waiting for free connection",0
REGRESSION: Feature report-generation broken after commit ghi9012,1
Stack overflow in recursive call at handle (see logs for details),1
"ERROR: Network error: connection refused to db-server:5432, attempt 2/3",0
Test flapping: TestCacheInvalidation passed after 3 retries,0
"[INFO] Thread timing issue in TestDataSync, intermittent failure",0
Critical bug in EventBus: data corruption detected...,1
"Socket timeout during read, will retry",0
"CI infrastructure hiccup, restarting job",0
Assertion failed: result != null at Controller.cs:42 !,1
"ERROR: CI infrastructure hiccup, restarting job",0
"Timeout waiting for cache, test marked as flaky",0
"WARN: Response mismatch in /api/payments: expected HTTP 42, got []",1
"CONTAINER STARTUP TIMEOUT, EXTENDING DEADLINE",0
AssertionError: Expected 42 but got [],1
"Socket timeout during delete, will retry",0
Build failed: syntax error in Controller.cs:256,1
"BUG: Incorrect calculation in validateInput: expected true, got null (see logs for details)",1
Array index out of bounds at results[-1],1
Resource temporarily unavailable: database,0
"BUG: Incorrect calculation in calculateTotal: expected [1,2,3], got 500",1
"[DEBUG] CONNECTION TO CACHESERVICE TIMED OUT AFTER 5000MS, RETRYING...",0
Non-deterministic test result in TestPaymentFlow...,0
"Possible race condition in EventBus, test unreliable [retryable]",0
[DEBUG] Resource temporarily unavailable: database...,0
"SOCKET TIMEOUT DURING EXECUTE, WILL RETRY (SEE LOGS FOR DETAILS)",0
FATAL ERROR: Segmentation fault in EventBus !,1
Temporary resource exhaustion in memory_pool,0
Verification failed: values should match !,1
"Socket timeout during read, will retry...",0
"Socket timeout during execute, will retry",0
"[ERROR] Timeout waiting for connection pool, test marked as flaky",0
CRITICAL: Authentication bypass detected in /api/data,1
"Timeout waiting for connection pool, test marked as flaky",0
Deadlock detected but recovered in CacheManager,0
"Response mismatch in /api/users: expected HTTP ""success"", got []",1
"Database connection pool exhausted, waiting for free connection",0
"[ERROR] Test assertion mismatch: expected=true, actual=[]",1
REGRESSION: OUTPUT DIFFERS FROM EXPECTED IN TESTDATASYNC,1
TypeError: Cannot read property 'value' of undefined,1
[ERROR] Service CacheService temporarily unavailable,0
"WARN: Test TestUserLogin is unstable, skipping for now",0
Heap corruption detected in custom_allocator,1
Deadlock detected but recovered in DataLayer,0
"[DEBUG] Network error: connection refused to api-host:27017, attempt 3/3 (see logs for details)",0
Security violation: invalid token in CacheService,1
"WARN: CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY !",0
"Possible race condition in Scheduler, test unreliable",0
Spurious failure in parallel test execution: TestConcurrentAccess,0
"Build node node-2 experiencing high load, test delayed",0
NullReferenceException in org.project.core.PaymentService,1
"Network error: connection refused to db-server:27017, attempt 3/3",0
[ERROR] Array index out of bounds at data[99] [retryable],1
LINKER ERROR: UNRESOLVED SYMBOL 'INIT'...,1
"[ERROR] Database connection pool exhausted, waiting for free connection",0
Stack overflow in recursive call at execute,1
Stack overflow in recursive call at process...,1
"Database connection pool exhausted, waiting for free connection",0
[WARN] NULLREFERENCEEXCEPTION IN APP.MODULES.CACHEHANDLER (SEE LOGS FOR DETAILS),1
Verification failed: result should not be null...,1
Random failure detected in PaymentTest.testQuery,0
"Response mismatch in /api/data: expected HTTP 42, got []",1
ValueError: Expected array but got null,1
Array index out of bounds at results[10],1
Service NotificationService temporarily unavailable,0
Critical bug in Scheduler: data corruption detected,1
ASSERTION FAILED: COUNT == EXPECTED AT HANDLER.TS:512 (SEE LOGS FOR DETAILS),1
[DEBUG] Verification failed: list should not be empty,1
"ERROR: Test TestConcurrentAccess is unstable, skipping for now",0
Out of memory error during write,1
"ERROR: Cache miss caused timeout, retrying operation",0
FATAL ERROR: Segmentation fault in EventBus (see logs for details),1
[DEBUG] Schema validation error: missing required field,1
TypeError: Cannot read property 'name' of undefined,1
"CI infrastructure hiccup, restarting job",0
Intermittent failure in TestUserLogin: connection reset by peer,0
[ERROR] Intermittent failure in TestCacheInvalidation: connection reset by peer,0
Heap corruption detected in default_allocator,1
Stack overflow in recursive call at execute,1
"Concurrent access issue detected, marking as flaky",0
"Socket timeout during read, will retry",0
TypeError: Cannot read property 'name' of undefined,1
WARN: Jenkins agent disconnected temporarily during deploy...,0
Temporary resource exhaustion in connection_pool,0
SECURITY VIOLATION: INVALID TOKEN IN DATABASESERVICE,1
[INFO] Test flapping: TestDataSync passed after 5 retries,0
TypeError: Cannot read property 'name' of undefined,1
"BUG: Incorrect calculation in calculateTotal: expected 200, got 0",1
Heap corruption detected in default_allocator...,1
CRITICAL: Unhandled null reference in AuthModule,1
"Network error: connection refused to cache-node:27017, attempt 1/3",0
"Test assertion mismatch: expected=true, actual=false",1
RESOURCE TEMPORARILY UNAVAILABLE: CACHE,0
Intermittent failure in TestUserLogin: connection reset by peer,0
Type mismatch in Service.py: cannot convert int to string,1
ERROR: Temporary resource exhaustion in memory_pool,0
"[WARN] Concurrent access issue detected, marking as flaky",0
Permission denied: user user123 lacks access to connection pool...,1
"[ERROR] TEST TESTCONCURRENTACCESS IS UNSTABLE, SKIPPING FOR NOW",0
API contract violation: missing required field 'timestamp' !,1
Service UserService temporarily unavailable,0
"FLAKY: Test TestDataSync failed intermittently, known issue",0
"Cache miss caused timeout, retrying operation",0
Build failed: syntax error in Main.java:42,1
REGRESSION: FEATURE USER-LOGIN BROKEN AFTER COMMIT GHI9012,1
ERROR: Non-deterministic test result in TestAPIEndpoint...,0
"Possible race condition in CacheManager, test unreliable (see logs for details)",0
Intermittent failure in TestUserLogin: connection reset by peer (see logs for details),0
Assertion failed: x > 0 at Controller.cs:42 [retryable],1
Temporary resource exhaustion in connection_pool...,0
"CI infrastructure hiccup, restarting job",0
WARN: Spurious failure in parallel test execution: TestAPIEndpoint,0
"Possible race condition in Scheduler, test unreliable",0
Verification failed: result should not be null,1
Authorization failure for read on connection pool,1
WARN: STACK OVERFLOW IN RECURSIVE CALL AT VALIDATE !,1
"BUG: Incorrect calculation in calculateTotal: expected 200, got false",1
"Container startup timeout, extending deadline (see logs for details)",0
NullReferenceException in org.project.core.UserController,1
Non-deterministic test result in TestAuthFlow (see logs for details),0
"[WARN] Connection to NotificationService timed out after 1000ms, retrying...",0
"Build node node-1 experiencing high load, test delayed",0
Integration test failed: service CacheService returned unexpected status 401,1
"Socket timeout during write, will retry",0
[ERROR] CRITICAL: Authentication bypass detected in /api/auth,1
CRITICAL: Authentication bypass detected in /api/auth !,1
ERROR: Intermittent failure in TestAuthFlow: connection reset by peer,0
Array index out of bounds at items[99],1
[INFO] LOGIC ERROR: DIVISION BY ZERO IN TRANSFORM,1
ERROR: Temporary resource exhaustion in memory_pool,0
"WARN: CONCURRENT ACCESS ISSUE DETECTED, MARKING AS FLAKY",0
Linker error: unresolved symbol 'cleanup',1
[INFO] Security violation: invalid token in APIGateway,1
Temporary resource exhaustion in thread_pool,0
[ERROR] Resource temporarily unavailable: database,0
Array index out of bounds at data[1000],1
Type mismatch in Module.go: cannot convert string to boolean,1
"Test TestDataSync is unstable, skipping for now (see logs for details)",0
REGRESSION: Feature report-generation broken after commit abc1234 (see logs for details),1
[ERROR] AssertionError: Expected true but got [] !,1
"Concurrent access issue detected, marking as flaky",0
[DEBUG] Authorization failure for read on file lock,1
[INFO] Deadlock detected but recovered in Scheduler,0
"Build node node-1 experiencing high load, test delayed",0
Resource temporarily unavailable: connection pool,0
"Network error: connection refused to db-server:6379, attempt 2/3 (see logs for details)",0
"Container startup timeout, extending deadline",0
"Network error: connection refused to db-server:6379, attempt 1/3",0
Integration test failed: service CacheService returned unexpected status 503...,1
Stack overflow in recursive call at validate,1
"Build node worker-3 experiencing high load, test delayed",0
Intermittent failure in TestConcurrentAccess: connection reset by peer,0
"Test assertion mismatch: expected=true, actual=""error""",1
ERROR: Random failure detected in IntegrationTest.testUpdate,0
WARN: Out of memory error during write,1
BUILD FAILED: SYNTAX ERROR IN MAIN.JAVA:42,1
"Container startup timeout, extending deadline",0
[DEBUG] Random failure detected in PaymentTest.testCreate,0
Integration test failed: service DatabaseService returned unexpected status 404,1
Schema validation error: missing required field,1
[WARN] Random failure detected in E2ETest.testCreate,0
Heap corruption detected in default_allocator (see logs for details),1
Deadlock detected but recovered in EventBus !,0
Authorization failure for write on file lock,1
[WARN] Deadlock detected but recovered in Scheduler,0
"Database connection pool exhausted, waiting for free connection",0
COMPILATION ERROR: UNDEFINED REFERENCE TO 'CLEANUP',1
Type mismatch in Handler.ts: cannot convert string to int,1
"CI infrastructure hiccup, restarting job",0
Array index out of bounds at results[99],1
"Concurrent access issue detected, marking as flaky",0
"Test TestAuthFlow is unstable, skipping for now",0
"[INFO] Socket timeout during read, will retry",0
STACK OVERFLOW IN RECURSIVE CALL AT VALIDATE,1
ERROR: Spurious failure in parallel test execution: TestUserLogin,0
Authorization failure for delete on database...,1
[ERROR] Logic error: division by zero in transform,1
"ERROR: Network error: connection refused to localhost:8080, attempt 1/3 [retryable]",0
"Timeout waiting for database, test marked as flaky",0
WARN: FATAL ERROR: Segmentation fault in DataLayer [retryable],1
Intermittent failure in TestAPIEndpoint: connection reset by peer,0
AssertionError: Expected 42 but got false,1
[INFO] Array index out of bounds at items[99] (see logs for details),1
[DEBUG] Intermittent failure in TestAuthFlow: connection reset by peer...,0
[WARN] Schema validation error: constraint violation,1
[INFO] CRITICAL: Authentication bypass detected in /api/users...,1
REGRESSION: Output differs from expected in TestCacheInvalidation,1
[INFO] Authorization failure for delete on memory,1
TEMPORARY RESOURCE EXHAUSTION IN CONNECTION_POOL,0
INTEGRATION TEST FAILED: SERVICE PAYMENTGATEWAY RETURNED UNEXPECTED STATUS 500 !,1
"Network error: connection refused to db-server:6379, attempt 2/3",0
"Concurrent access issue detected, marking as flaky",0
"Database connection pool exhausted, waiting for free connection",0
[INFO] FATAL ERROR: Segmentation fault in EventBus,1
ERROR: Critical bug in EventBus: data corruption detected,1
"[INFO] Network error: connection refused to cache-node:3306, attempt 3/3 [retryable]",0
REGRESSION: FEATURE REPORT-GENERATION BROKEN AFTER COMMIT DEF5678,1
WARN: NullReferenceException in com.app.services.DataRepository,1
Process crashed with signal SIGSEGV,1
Verification failed: list should not be empty,1
Process crashed with signal SIGSEGV (see logs for details),1
"[ERROR] Response mismatch in /api/auth: expected HTTP [1,2,3], got ""error""",1
Array index out of bounds at items[99],1
Spurious failure in parallel test execution: TestAuthFlow,0
"[WARN] Connection to CacheService timed out after 10000ms, retrying...",0
NULLREFERENCEEXCEPTION IN APP.MODULES.USERCONTROLLER,1
Authorization failure for write on memory,1
Missing dependency: node_modules required by services,1
Security violation: invalid token in APIGateway,1
[WARN] Spurious failure in parallel test execution: TestConcurrentAccess,0
Linker error: unresolved symbol 'process_data',1
Build failed: syntax error in Handler.ts:128,1
MISSING DEPENDENCY: LIBSSL REQUIRED BY CORE,1
Process crashed with signal SIGSEGV,1
Deadlock detected but recovered in AuthModule...,0
"[WARN] Concurrent access issue detected, marking as flaky...",0
"AssertionError: Expected [1,2,3] but got false [retryable]",1
Security violation: invalid token in PaymentGateway,1
[DEBUG] SERVICE MESSAGEQUEUE TEMPORARILY UNAVAILABLE (SEE LOGS FOR DETAILS),0
Process crashed with signal SIGSEGV,1
Out of memory error during write,1
Verification failed: result should not be null,1
WARN: Stack overflow in recursive call at execute (see logs for details),1
"Possible race condition in Scheduler, test unreliable",0
FATAL ERROR: SEGMENTATION FAULT IN DATALAYER,1
Array index out of bounds at data[10],1
FATAL ERROR: Segmentation fault in Scheduler,1
ERROR: Schema validation error: invalid format (see logs for details),1
[DEBUG] Non-deterministic test result in TestAuthFlow,0
"[WARN] AssertionError: Expected [1,2,3] but got false",1
[DEBUG] Array index out of bounds at items[1000],1
Spurious failure in parallel test execution: TestDataSync,0
[INFO] ValueError: Expected string but got null,1
"Cache miss caused timeout, retrying operation",0
"[DEBUG] Concurrent access issue detected, marking as flaky !",0
WARN: CRITICAL: Authentication bypass detected in /api/data,1
WARN: FATAL ERROR: Segmentation fault in AuthModule,1
[DEBUG] Missing dependency: vendor required by utils,1
Jenkins agent disconnected temporarily during test,0
"Concurrent access issue detected, marking as flaky",0
AssertionError: Expected 200 but got 0,1
Build failed: syntax error in Controller.cs:512,1
REGRESSION: Output differs from expected in TestAPIEndpoint,1
Linker error: unresolved symbol 'cleanup',1
"WARN: NETWORK ERROR: CONNECTION REFUSED TO API-HOST:3306, ATTEMPT 2/3...",0
ValueError: Expected string but got null,1
Compilation error: undefined reference to 'main',1
"ERROR: Cache miss caused timeout, retrying operation",0
Spurious failure in parallel test execution: TestAuthFlow,0
"ERROR: Thread timing issue in TestDataSync, intermittent failure",0
"Database connection pool exhausted, waiting for free connection...",0
ERROR: TypeError: Cannot read property 'data' of undefined,1
Array index out of bounds at results[-1],1
"Cache miss caused timeout, retrying operation",0
[INFO] Security violation: invalid token in APIGateway,1
"Cache miss caused timeout, retrying operation...",0
ERROR: Build failed: syntax error in Module.go:512,1
"[WARN] Build node worker-3 experiencing high load, test delayed",0
"Network error: connection refused to cache-node:5432, attempt 3/3...",0
CRITICAL: Authentication bypass detected in /api/payments,1
"Test TestPaymentFlow is unstable, skipping for now",0
Verification failed: values should match (see logs for details),1
Build failed: syntax error in Controller.cs:512,1
Build failed: syntax error in Module.go:42,1
"Timeout waiting for connection pool, test marked as flaky...",0
LINKER ERROR: UNRESOLVED SYMBOL 'MAIN',1
Compilation error: undefined reference to 'main',1
"AssertionError: Expected ""success"" but got ""error"" [retryable]",1
Authorization failure for write on database,1
ValueError: Expected string but got NaN,1
"Socket timeout during delete, will retry",0
API contract violation: missing required field 'status',1
"Concurrent access issue detected, marking as flaky",0
CRITICAL: Unhandled null reference in EventBus [retryable],1
Intermittent failure in TestCacheInvalidation: connection reset by peer,0
"CACHE MISS CAUSED TIMEOUT, RETRYING OPERATION",0
"WARN: BUG: Incorrect calculation in calculateTotal: expected true, got 0",1
"[DEBUG] Socket timeout during delete, will retry",0
"Build node node-1 experiencing high load, test delayed",0
[INFO] Array index out of bounds at items[10],1
Deadlock detected but recovered in CacheManager,0
"Connection to DatabaseService timed out after 10000ms, retrying...",0
"Test TestPaymentFlow is unstable, skipping for now",0
TypeError: Cannot read property 'result' of undefined,1
"Possible race condition in AuthModule, test unreliable !",0
ValueError: Expected number but got null,1
REGRESSION: Output differs from expected in TestConcurrentAccess,1
Non-deterministic test result in TestAuthFlow,0
API CONTRACT VIOLATION: MISSING REQUIRED FIELD 'STATUS',1
Security violation: invalid token in MessageQueue,1
TypeError: Cannot read property 'result' of undefined,1
Intermittent failure in TestAuthFlow: connection reset by peer !,0
ValueError: Expected array but got null,1
"Build node node-2 experiencing high load, test delayed",0
ERROR: CRITICAL: Unhandled null reference in EventBus,1
Security violation: invalid token in NotificationService,1
REGRESSION: Feature payment-flow broken after commit def5678,1
Non-deterministic test result in TestPaymentFlow,0
LINKER ERROR: UNRESOLVED SYMBOL 'INIT',1
"Test assertion mismatch: expected=true, actual=0",1
Integration test failed: service CacheService returned unexpected status 401,1
"TEST TESTCACHEINVALIDATION IS UNSTABLE, SKIPPING FOR NOW",0
AssertionError: Expected true but got 0,1
Integration test failed: service APIGateway returned unexpected status 500,1
[WARN] CRITICAL: Authentication bypass detected in /api/data,1
TypeError: Cannot read property 'value' of undefined...,1
[DEBUG] Spurious failure in parallel test execution: TestCacheInvalidation,0
NullReferenceException in com.app.services.CacheHandler,1
"BUG: INCORRECT CALCULATION IN CALCULATETOTAL: EXPECTED 200, GOT ""ERROR""",1
TEST FLAPPING: TESTDATASYNC PASSED AFTER 3 RETRIES,0
SCHEMA VALIDATION ERROR: INVALID FORMAT,1
Non-deterministic test result in TestAuthFlow,0
ERROR: Compilation error: undefined reference to 'init',1
Build failed: syntax error in Handler.ts:128,1
ERROR: Logic error: division by zero in execute,1
"[WARN] AssertionError: Expected ""success"" but got 0 !",1
"ERROR: Possible race condition in DataLayer, test unreliable",0
Missing dependency: libssl required by handlers,1
Deadlock detected but recovered in Scheduler...,0
Jenkins agent disconnected temporarily during deploy !,0
Random failure detected in UserServiceTest.testQuery !,0
Integration test failed: service UserService returned unexpected status 404,1
[ERROR] CRITICAL: Authentication bypass detected in /api/users...,1
Non-deterministic test result in TestCacheInvalidation,0
Assertion failed: result != null at Handler.ts:512,1
"Database connection pool exhausted, waiting for free connection",0
RANDOM FAILURE DETECTED IN E2ETEST.TESTCREATE,0
Out of memory error during read,1
Permission denied: user user123 lacks access to database,1
Jenkins agent disconnected temporarily during deploy [retryable],0
[INFO] Service CacheService temporarily unavailable,0
Test flapping: TestCacheInvalidation passed after 2 retries,0
[INFO] JENKINS AGENT DISCONNECTED TEMPORARILY DURING TEST,0
API contract violation: missing required field 'user_id',1
WARN: Out of memory error during read,1
Intermittent failure in TestConcurrentAccess: connection reset by peer [retryable],0
Security violation: invalid token in PaymentGateway,1
"[ERROR] AssertionError: Expected [1,2,3] but got null...",1
"Concurrent access issue detected, marking as flaky",0
[DEBUG] Permission denied: user test_user lacks access to connection pool,1
[ERROR] HEAP CORRUPTION DETECTED IN CUSTOM_ALLOCATOR,1
"Test assertion mismatch: expected=200, actual=""error""",1
Verification failed: result should not be null,1
Heap corruption detected in custom_allocator,1
[INFO] FATAL: NullPointerException at PaymentService.transform:256,1
[INFO] Missing dependency: vendor required by core (see logs for details),1
"[INFO] Database connection pool exhausted, waiting for free connection",0
"Test TestCacheInvalidation is unstable, skipping for now",0
[INFO] DEADLOCK DETECTED BUT RECOVERED IN AUTHMODULE [RETRYABLE],0
"[INFO] Container startup timeout, extending deadline",0
Build failed: syntax error in Handler.ts:256,1
Type mismatch in Handler.ts: cannot convert string to int,1
[DEBUG] CRITICAL: AUTHENTICATION BYPASS DETECTED IN /API/DATA,1
WARN: Service DatabaseService temporarily unavailable (see logs for details),0
[ERROR] Verification failed: result should not be null,1
FATAL ERROR: SEGMENTATION FAULT IN SCHEDULER,1
"ERROR: Socket timeout during delete, will retry",0
FATAL: NullPointerException at UserController.handle:128,1
CRITICAL: Unhandled null reference in EventBus,1
Jenkins agent disconnected temporarily during test,0
Logic error: division by zero in execute,1
FATAL: NullPointerException at UserController.transform:42,1
Integration test failed: service DatabaseService returned unexpected status 401,1
Deadlock detected but recovered in EventBus,0
"Test TestAuthFlow is unstable, skipping for now",0
Test flapping: TestAPIEndpoint passed after 3 retries,0
CRITICAL: Authentication bypass detected in /api/users,1
"[ERROR] Network error: connection refused to cache-node:8080, attempt 3/3",0
Build failed: syntax error in Handler.ts:256,1
"Database connection pool exhausted, waiting for free connection",0
JENKINS AGENT DISCONNECTED TEMPORARILY DURING TEST,0
Out of memory error during execute !,1
WARN: Test flapping: TestCacheInvalidation passed after 2 retries,0
Security violation: invalid token in DatabaseService,1
Service CacheService temporarily unavailable...,0
[ERROR] ValueError: Expected string but got null,1
[WARN] Authorization failure for read on memory,1
[ERROR] Process crashed with signal SIGSEGV...,1
[ERROR] Logic error: division by zero in transform,1
"Network error: connection refused to db-server:8080, attempt 2/3",0
SPURIOUS FAILURE IN PARALLEL TEST EXECUTION: TESTCONCURRENTACCESS,0
"Timeout waiting for database, test marked as flaky [retryable]",0
"AssertionError: Expected ""success"" but got ""error""...",1
"Cache miss caused timeout, retrying operation",0
Service AuthService temporarily unavailable,0
ERROR: SCHEMA VALIDATION ERROR: INVALID FORMAT,1
"Socket timeout during write, will retry...",0
ValueError: Expected string but got object,1
Process crashed with signal SIGSEGV,1
"Container startup timeout, extending deadline",0
[INFO] Temporary resource exhaustion in memory_pool...,0
Out of memory error during write,1
Test flapping: TestPaymentFlow passed after 5 retries,0
"Possible race condition in EventBus, test unreliable",0
"[INFO] Timeout waiting for connection pool, test marked as flaky !",0
[ERROR] Type mismatch in Controller.cs: cannot convert string to int,1
"Network error: connection refused to cache-node:6379, attempt 3/3",0
Service AuthService temporarily unavailable,0
"CI infrastructure hiccup, restarting job",0
Resource temporarily unavailable: cache,0
Random failure detected in UserServiceTest.testQuery (see logs for details),0
FATAL ERROR: SEGMENTATION FAULT IN EVENTBUS,1
REGRESSION: Output differs from expected in TestAPIEndpoint [retryable],1
ERROR: Stack overflow in recursive call at compute,1
ERROR: Critical bug in CacheManager: data corruption detected,1
"Timeout waiting for database, test marked as flaky",0
"Socket timeout during write, will retry",0
WARN: Test flapping: TestAuthFlow passed after 5 retries [retryable],0
"CI infrastructure hiccup, restarting job",0
"Possible race condition in CacheManager, test unreliable",0
Deadlock detected but recovered in Scheduler...,0
"Database connection pool exhausted, waiting for free connection",0
"BUG: Incorrect calculation in validateInput: expected true, got false",1
"Socket timeout during read, will retry",0
API contract violation: missing required field 'status',1
"Connection to PaymentGateway timed out after 30000ms, retrying...",0
Spurious failure in parallel test execution: TestAPIEndpoint,0
Heap corruption detected in default_allocator,1
"[DEBUG] CACHE MISS CAUSED TIMEOUT, RETRYING OPERATION...",0
"Response mismatch in /api/data: expected HTTP ""success"", got 500",1
[INFO] STACK OVERFLOW IN RECURSIVE CALL AT EXECUTE,1
"ERROR: Possible race condition in CacheManager, test unreliable [retryable]",0
CRITICAL: Authentication bypass detected in /api/data,1
INTERMITTENT FAILURE IN TESTDATASYNC: CONNECTION RESET BY PEER,0
Random failure detected in UserServiceTest.testQuery,0
"[INFO] BUG: Incorrect calculation in validateInput: expected ""success"", got ""error""",1
[INFO] REGRESSION: Output differs from expected in TestAPIEndpoint (see logs for details),1
WARN: Resource temporarily unavailable: file lock,0
Heap corruption detected in custom_allocator,1
Process crashed with signal SIGSEGV,1
Deadlock detected but recovered in EventBus,0
ERROR: Temporary resource exhaustion in connection_pool,0
"ERROR: Cache miss caused timeout, retrying operation",0
"AssertionError: Expected ""success"" but got 500",1
"Test assertion mismatch: expected=true, actual=[] (see logs for details)",1
Jenkins agent disconnected temporarily during build,0
ERROR: Missing dependency: node_modules required by services,1
CRITICAL: Unhandled null reference in EventBus,1
"Network error: connection refused to cache-node:9200, attempt 2/3...",0
WARN: Assertion failed: x > 0 at Module.go:42,1
Compilation error: undefined reference to 'main',1
Spurious failure in parallel test execution: TestPaymentFlow,0
Process crashed with signal SIGSEGV...,1
Verification failed: result should not be null,1
Missing dependency: libssl required by services,1
NullReferenceException in app.modules.CacheHandler,1
Out of memory error during write,1
"[ERROR] Database connection pool exhausted, waiting for free connection",0
Jenkins agent disconnected temporarily during validate,0
FATAL: NullPointerException at CacheHandler.validate:128,1
"Database connection pool exhausted, waiting for free connection",0
Spurious failure in parallel test execution: TestAuthFlow,0
Compilation error: undefined reference to 'main',1
Jenkins agent disconnected temporarily during validate,0
"FLAKY: Test TestAPIEndpoint failed intermittently, known issue",0
Array index out of bounds at items[99] (see logs for details),1
[WARN] AssertionError: Expected 200 but got 0,1
"Connection to UserService timed out after 5000ms, retrying...",0
Array index out of bounds at items[-1],1
"Build node node-1 experiencing high load, test delayed",0
"Connection to CacheService timed out after 5000ms, retrying... (see logs for details)",0
ValueError: Expected string but got null,1
"[ERROR] AssertionError: Expected 200 but got ""error""",1
CRITICAL: Authentication bypass detected in /api/payments (see logs for details),1
CRITICAL: Unhandled null reference in EventBus,1
Stack overflow in recursive call at validate,1
SPURIOUS FAILURE IN PARALLEL TEST EXECUTION: TESTCONCURRENTACCESS,0
"Response mismatch in /api/data: expected HTTP 42, got []",1
"Container startup timeout, extending deadline",0
"Response mismatch in /api/users: expected HTTP [1,2,3], got []",1
Resource temporarily unavailable: connection pool,0
[WARN] Resource temporarily unavailable: connection pool (see logs for details),0
Compilation error: undefined reference to 'cleanup',1
Temporary resource exhaustion in connection_pool,0
Missing dependency: vendor required by handlers,1
"[ERROR] Possible race condition in EventBus, test unreliable",0
Critical bug in DataLayer: data corruption detected,1
"Test TestAPIEndpoint is unstable, skipping for now",0
"[ERROR] Possible race condition in DataLayer, test unreliable",0
AUTHORIZATION FAILURE FOR EXECUTE ON FILE LOCK,1
Resource temporarily unavailable: database,0
[WARN] Out of memory error during delete,1
"Container startup timeout, extending deadline [retryable]",0
[DEBUG] Assertion failed: result != null at Service.py:512,1
Resource temporarily unavailable: file lock,0
"Cache miss caused timeout, retrying operation",0
"Thread timing issue in TestAPIEndpoint, intermittent failure",0
Random failure detected in E2ETest.testUpdate,0
"Test assertion mismatch: expected=42, actual=false",1
FATAL: NullPointerException at DataRepository.validate:512,1
"Network error: connection refused to worker-1:3306, attempt 1/3",0
Build failed: syntax error in Service.py:128,1
Assertion failed: result != null at Service.py:512 (see logs for details),1
Deadlock detected but recovered in DataLayer,0
"ERROR: CI infrastructure hiccup, restarting job",0
"Test assertion mismatch: expected=[1,2,3], actual=false",1
WARN: Test flapping: TestUserLogin passed after 2 retries,0
Random failure detected in E2ETest.testValidation,0
[WARN] Resource temporarily unavailable: connection pool,0
"CI infrastructure hiccup, restarting job",0
Critical bug in AuthModule: data corruption detected,1
Verification failed: list should not be empty,1
SERVICE AUTHSERVICE TEMPORARILY UNAVAILABLE,0
Authorization failure for delete on cache,1
TypeError: Cannot read property 'id' of undefined,1
Heap corruption detected in default_allocator,1
"[INFO] CI infrastructure hiccup, restarting job",0
[INFO] API contract violation: missing required field 'timestamp',1
"FLAKY: Test TestPaymentFlow failed intermittently, known issue",0
"WARN: Database connection pool exhausted, waiting for free connection",0
[INFO] Type mismatch in Main.java: cannot convert int to string,1
REGRESSION: FEATURE REPORT-GENERATION BROKEN AFTER COMMIT GHI9012,1
Service CacheService temporarily unavailable,0
[DEBUG] Type mismatch in Controller.cs: cannot convert float to string,1
Resource temporarily unavailable: memory (see logs for details),0
"Test TestDataSync is unstable, skipping for now",0
[WARN] Critical bug in EventBus: data corruption detected,1
"[DEBUG] Connection to PaymentGateway timed out after 10000ms, retrying...",0
WARN: Jenkins agent disconnected temporarily during deploy,0
ERROR: Critical bug in CacheManager: data corruption detected,1
Missing dependency: libssl required by services,1
WARN: Verification failed: values should match,1
REGRESSION: Output differs from expected in TestConcurrentAccess,1
Logic error: division by zero in process,1
ERROR: INTERMITTENT FAILURE IN TESTCONCURRENTACCESS: CONNECTION RESET BY PEER,0
"[DEBUG] Possible race condition in DataLayer, test unreliable",0
"TEST TESTCONCURRENTACCESS IS UNSTABLE, SKIPPING FOR NOW",0
Intermittent failure in TestUserLogin: connection reset by peer [retryable],0
"[DEBUG] Concurrent access issue detected, marking as flaky",0
REGRESSION: Feature user-login broken after commit ghi9012,1
"[WARN] FLAKY: Test TestCacheInvalidation failed intermittently, known issue",0
"[DEBUG] Connection to MessageQueue timed out after 10000ms, retrying...",0
Test flapping: TestPaymentFlow passed after 3 retries,0
"Connection to NotificationService timed out after 5000ms, retrying...",0
"[INFO] Concurrent access issue detected, marking as flaky",0
[INFO] AssertionError: Expected 200 but got null,1
[INFO] Heap corruption detected in default_allocator [retryable],1
"[WARN] Container startup timeout, extending deadline",0
Type mismatch in Service.py: cannot convert string to boolean,1
Permission denied: user admin lacks access to file lock,1
Assertion failed: x > 0 at Service.py:256,1
"Response mismatch in /api/data: expected HTTP 42, got null",1
INTERMITTENT FAILURE IN TESTDATASYNC: CONNECTION RESET BY PEER,0
REGRESSION: Feature report-generation broken after commit ghi9012 !,1
LOGIC ERROR: DIVISION BY ZERO IN HANDLE,1
ValueError: Expected string but got object...,1
Test flapping: TestAPIEndpoint passed after 5 retries,0
Verification failed: values should match,1
"Network error: connection refused to cache-node:6379, attempt 3/3 (see logs for details)",0
ARRAY INDEX OUT OF BOUNDS AT RESULTS[-1],1
